timestamp,timestamp_unix,vpv1_raw,vpv2_raw,vpv3_raw,vbat_raw,soc_soh_raw,fault_code,ppv1_w,ppv2_w,ppv_total_w,p_charge_w,p_discharge_w,t_inner_c,t_rad1_c,t_rad2_c,t_bat_c,max_cell_volt_raw,min_cell_volt_raw,max_cell_temp_raw,min_cell_temp_raw,bms_status,cycle_count,bat_volt_sample_raw,reg_108,soc_pct,soh_pct,vbat_v,vpv1_v,vpv2_v,vpv3_v,max_cell_temp_c,min_cell_temp_c,max_cell_volt_v,min_cell_volt_v
2025-12-30T00:12:55,1767082375,42,38,0,531,24150,14592,0,0,0,0,1614,29,37,36,4,3317,3307,222,191,16,2,523,279,86,94,53.1,4.2,3.8,0.0,22.2,19.1,3.317,3.307
2025-12-30T00:22:56,1767082976,39,35,0,530,24149,14592,0,0,0,0,2049,28,37,36,4,3311,3304,221,190,16,2,522,273,85,94,53.0,3.9,3.5,0.0,22.1,19.0,3.311,3.304
2025-12-30T00:32:57,1767083577,36,32,0,530,24147,14592,0,0,0,0,2299,28,37,36,4,3311,3298,219,188,16,2,522,273,83,94,53.0,3.6,3.2,0.0,21.9,18.8,3.311,3.298
2025-12-30T00:42:58,1767084178,34,30,0,531,24146,14592,0,0,0,0,1599,28,37,36,4,3317,3306,218,187,16,2,523,272,82,94,53.1,3.4,3.0,0.0,21.8,18.7,3.317,3.306
2025-12-30T00:52:59,1767084779,31,27,0,530,24144,14592,0,0,0,0,1751,28,36,36,4,3309,3301,218,186,16,2,522,268,80,94,53.0,3.1,2.7,0.0,21.8,18.6,3.309,3.301
2025-12-30T01:03:00,1767085380,19,15,0,531,24143,14592,0,0,0,0,1410,27,36,35,4,3317,3306,218,185,16,2,523,263,79,94,53.1,1.9,1.5,0.0,21.8,18.5,3.317,3.306
2025-12-30T01:13:00,1767085980,20,18,0,530,24142,14592,0,0,0,0,1766,27,35,34,4,3314,3302,215,183,16,2,522,259,78,94,53.0,2.0,1.8,0.0,21.5,18.3,3.314,3.302
2025-12-30T01:23:01,1767086581,21,19,0,529,24140,14592,0,0,0,0,2199,27,35,35,4,3306,3295,214,182,16,2,521,261,76,94,52.9,2.1,1.9,0.0,21.4,18.2,3.306,3.295
2025-12-30T01:33:02,1767087182,22,20,0,530,24138,14592,0,0,0,0,1478,27,35,35,4,3312,3300,215,181,16,2,522,261,74,94,53.0,2.2,2.0,0.0,21.5,18.1,3.312,3.3
2025-12-30T01:43:03,1767087783,21,19,0,530,24137,14592,0,0,0,0,1521,26,35,35,4,3309,3298,215,180,16,2,522,256,73,94,53.0,2.1,1.9,0.0,21.5,18.0,3.309,3.298
2025-12-30T01:53:04,1767088384,18,15,0,529,24135,14592,0,0,0,0,1350,26,35,34,4,3306,3298,212,178,16,2,522,250,71,94,52.9,1.8,1.5,0.0,21.2,17.8,3.306,3.298
2025-12-30T02:03:05,1767088985,14,12,0,528,24134,14592,0,0,0,0,1607,25,34,33,4,3301,3288,211,177,16,2,521,247,70,94,52.8,1.4,1.2,0.0,21.1,17.7,3.301,3.288
2025-12-30T02:13:06,1767089586,13,12,0,526,24132,14592,0,0,0,0,2082,25,34,33,4,3282,3273,211,177,16,2,518,245,68,94,52.6,1.3,1.2,0.0,21.1,17.7,3.282,3.273
2025-12-30T02:23:07,1767090187,12,12,0,525,24130,14592,0,0,0,0,1966,26,34,33,4,3275,3267,212,176,16,2,517,248,66,94,52.5,1.2,1.2,0.0,21.2,17.6,3.275,3.267
2025-12-30T02:33:08,1767090788,13,12,0,525,24129,14592,0,0,0,0,1432,26,34,34,4,3276,3268,209,174,16,2,517,247,65,94,52.5,1.3,1.2,0.0,20.9,17.4,3.276,3.268
2025-12-30T02:43:09,1767091389,12,12,0,525,24128,14592,0,0,0,0,1550,25,34,33,4,3277,3265,207,172,16,2,517,243,64,94,52.5,1.2,1.2,0.0,20.7,17.2,3.277,3.265
2025-12-30T02:53:10,1767091990,12,12,0,525,24126,14592,0,0,0,0,1405,25,33,32,4,3278,3265,206,170,16,2,517,240,62,94,52.5,1.2,1.2,0.0,20.6,17.0,3.278,3.265
2025-12-30T03:03:11,1767092591,11,12,0,523,24125,14592,0,0,0,0,2195,24,33,32,4,3264,3256,206,169,16,2,515,238,61,94,52.3,1.1,1.2,0.0,20.6,16.9,3.264,3.256
2025-12-30T03:13:11,1767093191,8,7,0,523,24123,14592,0,0,0,0,2102,25,33,32,4,3267,3254,204,167,16,2,515,241,59,94,52.3,0.8,0.7,0.0,20.4,16.7,3.267,3.254
2025-12-30T03:23:12,1767093792,7,6,0,524,24122,14592,0,0,0,0,1453,25,33,33,4,3269,3261,200,164,16,2,516,240,58,94,52.4,0.7,0.6,0.0,20.0,16.4,3.269,3.261
2025-12-30T03:33:13,1767094393,6,6,0,524,24121,14592,0,0,0,0,1414,25,33,32,4,3272,3260,199,162,16,2,516,236,57,94,52.4,0.6,0.6,0.0,19.9,16.2,3.272,3.26
2025-12-30T03:43:14,1767094994,6,5,0,524,24119,14592,0,0,0,0,1314,24,33,32,4,3269,3261,198,161,16,2,517,233,55,94,52.4,0.6,0.5,0.0,19.8,16.1,3.269,3.261
2025-12-30T03:53:15,1767095595,7,6,0,523,24118,14592,0,0,0,0,2093,24,32,31,4,3264,3252,198,160,16,2,515,232,54,94,52.3,0.7,0.6,0.0,19.8,16.0,3.264,3.252
2025-12-30T04:03:16,1767096196,6,5,0,523,24117,14592,0,0,0,0,1779,24,33,32,4,3264,3252,197,158,16,2,515,234,53,94,52.3,0.6,0.5,0.0,19.7,15.8,3.264,3.252
2025-12-30T04:13:17,1767096797,6,5,0,523,24115,14592,0,0,0,0,1405,24,33,32,4,3269,3256,193,155,16,2,516,235,51,94,52.3,0.6,0.5,0.0,19.3,15.5,3.269,3.256
2025-12-30T04:23:18,1767097398,6,6,0,523,24114,14592,0,0,0,0,1456,24,32,32,4,3267,3255,191,153,16,2,516,232,50,94,52.3,0.6,0.6,0.0,19.1,15.3,3.267,3.255
2025-12-30T04:33:19,1767097999,7,6,0,523,24113,14592,0,0,0,0,1388,24,32,31,4,3264,3256,191,152,16,2,516,229,49,94,52.3,0.7,0.6,0.0,19.1,15.2,3.264,3.256
2025-12-30T04:43:20,1767098600,6,5,0,523,24111,14592,0,0,0,0,1341,23,32,31,4,3264,3256,190,151,16,2,516,227,47,94,52.3,0.6,0.5,0.0,19.0,15.1,3.264,3.256
2025-12-30T04:53:21,1767099201,6,5,0,521,24110,14592,0,0,0,0,3031,24,32,30,4,3251,3238,189,150,16,2,512,228,46,94,52.1,0.6,0.5,0.0,18.9,15.0,3.251,3.238
2025-12-30T05:03:22,1767099802,6,5,0,521,24108,14592,0,0,0,0,1883,24,32,31,4,3258,3244,189,148,16,2,514,231,44,94,52.1,0.6,0.5,0.0,18.9,14.8,3.258,3.244
2025-12-30T05:13:23,1767100403,6,5,0,523,24107,14592,0,0,0,0,1389,23,32,31,4,3264,3251,188,147,16,2,515,228,43,94,52.3,0.6,0.5,0.0,18.8,14.7,3.264,3.251
2025-12-30T05:23:23,1767101003,6,5,0,523,24106,14592,0,0,0,0,1371,23,32,31,4,3260,3250,187,146,16,2,515,226,42,94,52.3,0.6,0.5,0.0,18.7,14.6,3.26,3.25
2025-12-30T05:33:24,1767101604,6,5,0,522,24105,14592,0,0,0,0,1276,23,32,30,4,3260,3250,187,145,16,2,515,223,41,94,52.2,0.6,0.5,0.0,18.7,14.5,3.26,3.25
2025-12-30T05:43:25,1767102205,6,5,0,520,24103,14592,0,0,0,0,2000,23,31,30,4,3249,3235,186,144,16,2,513,224,39,94,52.0,0.6,0.5,0.0,18.6,14.4,3.249,3.235
2025-12-30T05:53:26,1767102806,6,5,0,520,24101,14592,0,0,0,0,2035,23,31,31,4,3246,3230,186,143,16,2,512,227,37,94,52.0,0.6,0.5,0.0,18.6,14.3,3.246,3.23
2025-12-30T06:03:27,1767103407,6,5,0,521,24100,14592,0,0,0,0,1282,23,32,31,4,3254,3239,185,143,16,2,513,226,36,94,52.1,0.6,0.5,0.0,18.5,14.3,3.254,3.239
2025-12-30T06:13:28,1767104008,6,5,0,521,24099,14592,0,0,0,0,1313,23,31,30,4,3249,3237,185,142,16,2,513,223,35,94,52.1,0.6,0.5,0.0,18.5,14.2,3.249,3.237
2025-12-30T06:23:29,1767104609,6,5,0,520,24098,14592,0,0,0,0,1325,23,31,30,4,3245,3233,185,142,16,2,512,220,34,94,52.0,0.6,0.5,0.0,18.5,14.2,3.245,3.233
2025-12-30T06:33:30,1767105210,6,5,0,518,24096,14592,0,0,0,0,1940,23,31,30,4,3232,3219,185,142,16,2,510,221,32,94,51.8,0.6,0.5,0.0,18.5,14.2,3.232,3.219
2025-12-30T06:43:31,1767105811,7,6,0,517,24094,14592,0,0,0,0,2058,23,31,30,4,3228,3212,186,142,16,2,509,225,30,94,51.7,0.7,0.6,0.0,18.6,14.2,3.228,3.212
2025-12-30T06:53:32,1767106412,12,11,0,518,24093,14592,0,0,0,0,1385,23,31,31,4,3229,3219,186,143,16,2,510,224,29,94,51.8,1.2,1.1,0.0,18.6,14.3,3.229,3.219
2025-12-30T07:03:33,1767107013,35,42,0,517,24091,14592,0,0,0,0,1427,23,31,31,4,3224,3213,187,143,16,2,509,223,27,94,51.7,3.5,4.2,0.0,18.7,14.3,3.224,3.213
2025-12-30T07:13:34,1767107614,143,225,0,516,24090,14592,0,0,0,0,1477,23,31,30,4,3223,3212,188,144,16,2,509,220,26,94,51.6,14.3,22.5,0.0,18.8,14.4,3.223,3.212
2025-12-30T07:23:34,1767108214,674,900,0,514,24088,14592,0,0,0,0,2175,23,31,30,4,3211,3200,189,145,16,2,507,220,24,94,51.4,67.4,90.0,0.0,18.9,14.5,3.211,3.2
2025-12-30T07:33:35,1767108815,1223,1181,0,527,24088,14592,0,0,0,0,2118,23,31,30,4,3288,3276,191,147,16,2,521,223,24,94,52.7,122.3,118.1,0.0,19.1,14.7,3.288,3.276
2025-12-30T07:43:36,1767109416,1233,1225,0,532,24090,14592,0,0,0,0,1627,24,31,31,4,3321,3307,191,147,16,2,526,228,26,94,53.2,123.3,122.5,0.0,19.1,14.7,3.321,3.307
2025-12-30T07:53:37,1767110017,1165,1149,6,535,24093,14592,0,0,0,0,1524,24,32,31,4,3337,3322,192,148,16,2,528,231,29,94,53.5,116.5,114.9,0.6,19.2,14.8,3.337,3.322
2025-12-30T08:03:38,1767110618,1694,1787,18,536,24095,15104,0,0,0,0,1516,24,32,31,4,3346,3333,193,149,16,2,530,234,31,94,53.6,169.4,178.7,1.8,19.3,14.9,3.346,3.333
2025-12-30T08:13:39,1767111219,1965,2081,18,536,24098,15104,21,20,0,0,1991,24,32,31,4,3344,3334,195,151,16,2,529,237,34,94,53.6,196.5,208.1,1.8,19.5,15.1,3.344,3.334
2025-12-30T08:23:40,1767111820,2517,2456,16,536,24100,15104,31,28,0,0,1977,25,32,32,4,3343,3333,196,153,16,2,529,243,36,94,53.6,251.7,245.6,1.6,19.6,15.3,3.343,3.333
2025-12-30T08:33:41,1767112421,1735,3623,11,536,24103,15104,38,58,0,0,1505,26,33,33,4,3349,3337,199,155,16,2,530,249,39,94,53.6,173.5,362.3,1.1,19.9,15.5,3.349,3.337
2025-12-30T08:43:42,1767113022,2931,3636,11,537,24105,15104,45,76,0,0,1426,26,33,33,4,3350,3338,202,159,16,2,530,250,41,94,53.7,293.1,363.6,1.1,20.2,15.9,3.35,3.338
2025-12-30T08:53:43,1767113623,1816,3649,3,537,24108,15104,53,115,0,0,1314,26,33,33,4,3352,3339,204,162,16,2,531,251,44,94,53.7,181.6,364.9,0.3,20.4,16.2,3.352,3.339
2025-12-30T09:03:44,1767114224,2546,3640,4,537,24111,15104,77,100,0,0,1259,26,34,33,4,3354,3340,207,166,16,2,531,253,47,94,53.7,254.6,364.0,0.4,20.7,16.6,3.354,3.34
2025-12-30T09:13:45,1767114825,2690,3816,1,536,24114,15104,52,72,0,0,1937,26,34,34,4,3347,3335,210,169,16,2,530,258,50,94,53.6,269.0,381.6,0.1,21.0,16.9,3.347,3.335
2025-12-30T09:23:46,1767115426,2662,3945,0,536,24116,15104,49,77,0,0,1958,27,34,35,4,3349,3336,214,172,16,2,530,265,52,94,53.6,266.2,394.5,0.0,21.4,17.2,3.349,3.336
2025-12-30T09:33:46,1767116026,2813,3861,0,538,24119,15104,81,285,0,0,1059,27,35,35,4,3360,3344,216,176,16,2,532,268,55,94,53.8,281.3,386.1,0.0,21.6,17.6,3.36,3.344
2025-12-30T09:43:47,1767116627,3053,3989,6,540,24122,15104,221,1112,0,0,212,27,35,35,4,3373,3353,219,180,16,2,534,266,58,94,54.0,305.3,398.9,0.6,21.9,18.0,3.373,3.353
2025-12-30T09:53:48,1767117228,3180,3898,6,542,24126,15616,335,1451,0,318,0,26,34,34,4,3385,3368,226,188,16,2,537,259,62,94,54.2,318.0,389.8,0.6,22.6,18.8,3.385,3.368
2025-12-30T10:03:49,1767117829,3602,3863,5,542,24130,15104,383,916,0,0,204,26,34,34,4,3382,3373,232,194,16,2,536,258,66,94,54.2,360.2,386.3,0.5,23.2,19.4,3.382,3.373
2025-12-30T10:13:50,1767118430,3648,4068,0,541,24134,15104,328,389,0,0,1226,27,35,35,4,3380,3367,233,195,16,2,535,264,70,94,54.1,364.8,406.8,0.0,23.3,19.5,3.38,3.367
2025-12-30T10:23:51,1767119031,3639,4100,0,541,24136,15104,447,500,0,0,1150,28,36,37,4,3382,3369,233,196,16,2,535,273,72,94,54.1,363.9,410.0,0.0,23.3,19.6,3.382,3.369
2025-12-30T10:33:52,1767119632,3570,4045,0,542,24140,15104,368,394,0,0,612,28,36,37,4,3388,3376,235,199,16,2,536,275,76,94,54.2,357.0,404.5,0.0,23.5,19.9,3.388,3.376
2025-12-30T10:43:53,1767120233,3692,4075,0,542,24143,15104,345,369,0,0,793,28,36,37,4,3390,3377,237,201,16,2,537,275,79,94,54.2,369.2,407.5,0.0,23.7,20.1,3.39,3.377
2025-12-30T10:53:54,1767120834,3741,4001,0,543,24146,15104,358,437,0,0,519,28,36,36,4,3395,3380,238,202,16,2,537,274,82,94,54.3,374.1,400.1,0.0,23.8,20.2,3.395,3.38
2025-12-30T11:03:55,1767121435,3810,4112,0,543,24150,15104,487,736,0,0,1154,27,36,36,4,3396,3380,239,204,16,2,537,269,86,94,54.3,381.0,411.2,0.0,23.9,20.4,3.396,3.38
2025-12-30T11:13:56,1767122036,3576,3978,3,543,24154,15104,300,338,0,0,1581,28,35,36,4,3392,3380,239,206,16,2,537,269,90,94,54.3,357.6,397.8,0.3,23.9,20.6,3.392,3.38
2025-12-30T11:23:57,1767122637,3796,4057,3,545,24157,15104,410,444,0,0,1114,28,36,37,4,3404,3391,241,207,16,2,539,273,93,94,54.5,379.6,405.7,0.3,24.1,20.7,3.404,3.391
2025-12-30T11:33:58,1767123238,3877,4017,1,551,24161,15104,400,427,0,0,505,28,36,37,4,3443,3419,244,211,16,2,546,274,97,94,55.1,387.7,401.7,0.1,24.4,21.1,3.443,3.419
2025-12-30T11:43:58,1767123838,3994,4086,3,536,24163,15104,363,403,0,0,566,28,36,37,4,3348,3339,244,211,16,2,529,271,99,94,53.6,399.4,408.6,0.3,24.4,21.1,3.348,3.339
2025-12-30T11:53:59,1767124439,3947,4042,0,532,24162,15104,212,212,0,0,1042,27,36,36,4,3328,3317,241,209,16,2,525,267,98,94,53.2,394.7,404.2,0.0,24.1,20.9,3.328,3.317
2025-12-30T12:04:00,1767125040,3940,4078,3,532,24162,15104,442,453,0,0,732,27,36,36,4,3324,3314,241,208,16,2,525,265,98,94,53.2,394.0,407.8,0.3,24.1,20.8,3.324,3.314
